,Date,SP Daily Pct Return,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,SP_MA,dly chg correlation,dly chg corr mean,Std daily chg correl,upper_correl,lower_correl,signal,Gold-Copp Dly Ret,Gold Price,Copper Price,GoldCopperRatio,MA,rolling_std,Capital
521,7/12/2000,1.02,1527.75,1536.25,1524.25,1533.75,,1533.75,11,27,0.104909091,0.060917483,0.276321082,0.105320225,0.486961532,0.065680632,-0.004763149,1.44,284.4,0.828,0.002911392,0.132727273,1.451515753,154391
522,7/13/2000,-0.08,1534,1538.75,1530.75,1532.5,,1532.5,13,27,0.069636364,0.06120312,0.272611493,0.109238337,0.491088166,0.05413482,0,-0.07,283.9,0.826,0.002909475,0.129454545,1.451770845,154391
523,7/14/2000,0.62,1546,1546.75,1541.75,1542,,1542,4,30,0.027272727,-0.003196034,0.266354292,0.114958045,0.496270383,0.036438202,-0.039634236,-0.35,284.9,0.826,0.002899263,0.058,1.373393203,154391
524,7/17/2000,0.52,1546,1554.75,1543.75,1550,,1550,2,31,0.079272727,0.000147456,0.259849311,0.119705135,0.499259581,0.020439041,-0.020291585,1.15,287.3,0.8425,0.002932475,0.076363636,1.381239867,154391
525,7/18/2000,-1.03,1541,1541,1530.25,1534,,1534,5,31,0.070909091,-0.010683121,0.253129213,0.124325723,0.501780658,0.004477768,-0.015160889,0.44,286.2,0.843,0.002945493,0.087272727,1.381707819,154391
526,7/19/2000,-0.72,1523,1523.25,1517.75,1523,,1523,1,31,0.020363636,-0.013047017,0.246463432,0.128595638,0.503654707,-0.010727843,-0.002319174,1.36,282.7,0.844,0.002985497,0.087818182,1.382213323,154391
527,7/20/2000,0.66,1533,1536.75,1531.25,1533,,1533,1,30,0.068363636,-0.025462156,0.239506854,0.132777988,0.505062831,-0.026049122,0,-0.1,283.5,0.8455,0.002982363,0.076363636,1.381091039,154391
528,7/21/2000,-1.37,1512,1512,1517.5,1512,,1512,0,30,0.098909091,-0.015983837,0.233045079,0.136423719,0.505892516,-0.039802358,0,2.18,283.7,0.8645,0.003047233,0.080545455,1.38720398,154391
529,7/24/2000,-0.36,1505.75,1515.25,1500,1506.5,,1506.5,3,31,0.089454545,-0.063696359,0.225482071,0.141140359,0.507762789,-0.056798646,-0.006897712,0.54,282.5,0.8655,0.003063717,0.108909091,1.380215593,154391
530,7/25/2000,0.03,1507,1515.25,1507,1507,,1507,3,31,0.067818182,-0.06298257,0.217954089,0.145299084,0.508552257,-0.07264408,0,0.12,282.5,0.8665,0.003067257,0.122363636,1.376580524,154391
531,7/26/2000,-1.05,1491.25,1491.25,1502.25,1491.25,,1491.25,0,31,0.059272727,-0.090860981,0.209786556,0.149816204,0.509418963,-0.089845851,-0.00101513,-1.24,282.9,0.857,0.003029339,0.046,1.332025192,154391
532,7/27/2000,-0.64,1479.5,1482,1479.5,1481.75,,1481.75,2,32,0.056727273,-0.101690623,0.201268828,0.153984348,0.509237525,-0.106699868,0,1.7,281.9,0.8685,0.00308088,0.070909091,1.350121082,154391
533,7/28/2000,-2.11,1479.25,1479.25,1450.5,1450.5,,1450.5,6,33,0.043272727,-0.110109301,0.19293702,0.158229252,0.509395525,-0.123521484,0,0.25,281.2,0.8685,0.003088549,0.093090909,1.342704392,154391
534,7/31/2000,0.86,1454,1467.5,1454,1463,,1463,3,34,0.043636364,-0.111027431,0.184419607,0.16177929,0.507978187,-0.139138974,0,1.05,280.2,0.8745,0.003120985,0.120909091,1.346455254,154391
535,8/1/2000,0.48,1463,1475.25,1445.5,1470,,1470,4,34,0.028545455,-0.121387778,0.175429241,0.164811685,0.505052611,-0.15419413,0,-0.11,280.2,0.8735,0.003117416,0.102363636,1.342403819,154391
536,8/2/2000,0.26,1478,1482.25,1469,1473.75,,1473.75,5,35,0.007272727,-0.151450077,0.165785285,0.168165654,0.502116593,-0.170546023,0,-0.22,279.7,0.87,0.003110476,0.069090909,1.326933631,154391
537,8/3/2000,0.58,1465,1485.5,1459.25,1482.25,,1482.25,6,35,-0.008363636,-0.137395682,0.156522676,0.170606695,0.497736067,-0.184690714,0,1.08,276.4,0.869,0.003143994,0.094727273,1.332688531,154391
538,8/4/2000,0.59,1484,1494,1450,1491,,1491,2,37,0.016727273,-0.159467396,0.146037259,0.172003069,0.490043396,-0.197968878,0,0.75,275.6,0.873,0.003167634,0.084181818,1.325005508,154391
539,8/7/2000,1.37,1501.5,1511.75,1497.5,1511.5,,1511.5,5,39,0.036727273,-0.16799643,0.135391119,0.173005139,0.481401396,-0.210619158,0,-0.41,276.1,0.871,0.003154654,0.077636364,1.326568902,154391
540,8/8/2000,0.17,1509.5,1515.25,1482.5,1514,,1514,6,45,0.096181818,-0.170216266,0.124746091,0.173477437,0.471700964,-0.222208782,0,-0.95,275.7,0.8615,0.003124773,0.054363636,1.333270504,154391
541,8/9/2000,-0.71,1516.75,1517.5,1502.75,1503.25,,1503.25,11,39,0.103454545,-0.232071657,0.112862517,0.175149296,0.463161109,-0.237436076,0,1.87,274.4,0.8735,0.003183309,0.098909091,1.35247328,154391
542,8/10/2000,-0.68,1500.75,1503,1481,1493,,1493,10,45,0.108909091,-0.256240784,0.100448893,0.176696063,0.453841019,-0.252943234,-0.003297551,-1.14,274.7,0.8645,0.00314707,0.111272727,1.33763342,154391
543,8/11/2000,0.72,1489,1506,1485.5,1503.75,,1503.75,7,46,0.102,-0.259341794,0.088023653,0.177545178,0.443114009,-0.267066703,0,-1.55,277.4,0.8595,0.003098414,0.068181818,1.352471114,154391
544,8/14/2000,1.15,1500.25,1521,1500,1521,,1521,19,52,0.140727273,-0.25121741,0.07635617,0.178383306,0.433122783,-0.280410442,0,1.13,276.7,0.867,0.003133357,0.075818182,1.357339024,154391
545,8/15/2000,-0.08,1520,1536,1510.25,1519.75,,1519.75,8,53,0.147636364,-0.247138243,0.064834171,0.178441086,0.421716343,-0.292048001,0,0.4,276.7,0.8705,0.003146007,0.072363636,1.356247497,154391
546,8/16/2000,-0.64,1513,1517.75,1506,1510,,1510,7,51,0.080363636,-0.232227903,0.053483139,0.177090489,0.407664118,-0.300697839,0,-1.42,279.4,0.8665,0.003101288,0.054909091,1.369340031,154391
547,8/17/2000,0.25,1520,1529.75,1510,1513.75,,1513.75,15,57,0.080545455,-0.134232177,0.045336964,0.175188507,0.395713977,-0.30504005,0,0.18,279.7,0.869,0.0031069,0.105090909,1.320699692,154391
548,8/18/2000,0.71,1526,1526,1513.25,1524.5,,1524.5,6,59,0.065636364,-0.137853068,0.037209634,0.173079032,0.383367699,-0.308948431,0,-0.14,278.8,0.865,0.003102582,0.091090909,1.319112598,154391
549,8/21/2000,0.03,1520.5,1526,1517.25,1525,,1525,11,67,0.037454545,-0.12426901,0.028898952,0.169560163,0.368019279,-0.310221374,0,-0.67,277.1,0.854,0.00308192,0.089636364,1.319921383,154391
550,8/22/2000,0.41,1529.25,1540,1525.25,1531.25,,1531.25,11,71,0.048181818,0.033960487,0.025185539,0.167110302,0.359406142,-0.309035064,0,1.03,275.4,0.8575,0.003113653,0.204909091,1.097773627,154391
551,8/23/2000,0.18,1519.25,1534,1519,1534,,1534,8,72,0.063090909,0.033923464,0.022265875,0.165492223,0.35325032,-0.30871857,0,0.84,272.8,0.8565,0.003139663,0.225090909,1.099083579,154391
552,8/24/2000,-0.07,1535,1535,1526.25,1533,,1533,20,87,0.045272727,0.018056736,0.019001459,0.163731045,0.346463549,-0.308460632,0,-0.02,274.6,0.862,0.003139111,0.241636364,1.088168294,154391
553,8/25/2000,0.1,1540,1540,1531.25,1534.5,,1534.5,10,99,0.058545455,0.034428078,0.01619958,0.16208651,0.340372601,-0.30797344,0,-0.34,275.7,0.8625,0.0031284,0.246909091,1.084563187,154391
554,8/28/2000,0.47,1541,1554.75,1537.5,1541.75,,1541.75,110,153,0.072545455,0.048645283,0.013690354,0.160458957,0.334608268,-0.307227559,0,-0.29,275.7,0.86,0.003119333,0.214363636,1.073060289,154391
555,8/29/2000,-0.19,1540,1540.75,1532.75,1538.75,,1538.75,37,148,0.087818182,0.034674799,0.010971544,0.158774194,0.328519932,-0.306576843,0,2.58,274.7,0.879,0.003199854,0.257636364,1.119455826,154391
556,8/30/2000,-0.76,1541,1541,1526.5,1527,,1527,49,162,0.042727273,0.001796221,0.007733638,0.157072544,0.321878725,-0.30641145,0,-0.02,278.2,0.89,0.003199137,0.282181818,1.097695719,154391
557,8/31/2000,1.13,1530,1552,1527.75,1544.25,,1544.25,261,290,0.058727273,-0.077046172,0.002753513,0.155297255,0.313348024,-0.307840998,0,-1.49,282.1,0.889,0.003151365,0.232727273,1.115333291,154391
558,9/1/2000,0.1,1548.25,1565.75,1541.75,1545.75,,1545.75,374,387,0.060545455,-0.070442227,-0.002132268,0.153245543,0.304358819,-0.308623355,0,0.82,280.9,0.8925,0.003177287,0.268727273,1.101415007,154391
559,9/5/2000,-0.71,1551.5,1551.5,1528.5,1534.75,,1534.75,433,685,0.059090909,-0.100996508,-0.007581967,0.151287001,0.294992036,-0.310155969,0,2.29,279.7,0.909,0.003249911,0.276909091,1.114892243,154391
560,9/6/2000,-1.16,1535,1537.75,1515.25,1517,,1517,866,857,0.017454545,-0.084292498,-0.012760241,0.148887555,0.285014869,-0.310535351,0,0.09,277.9,0.904,0.003252969,0.259636364,1.110200121,154391
561,9/7/2000,0.82,1516.5,1531,1515.75,1529.5,,1529.5,63367,7539,0.040181818,-0.11544145,-0.0187786,0.146152039,0.273525479,-0.311082678,0,0.51,277.7,0.908,0.003269716,0.239818182,1.095461159,154391
562,9/8/2000,-0.67,1528.5,1529.5,1513.25,1519.25,,1519.25,80415,13070,0.028,-0.151080438,-0.025700404,0.14315428,0.260608156,-0.312008964,0,0.99,276.8,0.914,0.003302023,0.291454545,1.061538747,154391
563,9/11/2000,-0.33,1518,1531.5,1505.75,1514.25,,1514.25,101121,18244,0.022909091,-0.151959443,-0.03262846,0.139776047,0.246923635,-0.312180555,0,0.22,276.8,0.916,0.003309249,0.269818182,1.050387038,154391
564,9/12/2000,-0.66,1514.25,1520.75,1502.75,1504.25,,1504.25,82774,21152,0.029636364,-0.171819107,-0.039479457,0.137123126,0.234766796,-0.313725709,0,1.77,276.6,0.9315,0.003367679,0.311818182,1.063507633,154391
565,9/13/2000,0.22,1503.5,1510.75,1494.5,1507.5,,1507.5,102121,23253,0.016727273,-0.184241185,-0.0464658,0.134458168,0.222450537,-0.315382137,0,-0.02,276.5,0.931,0.003367089,0.311818182,1.063507633,154391
566,9/14/2000,-0.3,1508,1516.75,1499,1503,,1503,86796,20436,0.005454545,-0.207521674,-0.054457641,0.130606311,0.20675498,-0.315670262,0,-0.03,276,0.929,0.003365942,0.287818182,1.055891217,154391
567,9/15/2000,-1.28,1502.25,1509.75,1481,1483.75,,1483.75,82564,25628,-0.009272727,-0.168693547,-0.061586212,0.125771312,0.189956413,-0.313128836,0,-0.52,275.8,0.9235,0.003348441,0.303090909,1.037530674,154391
568,9/18/2000,0.35,1489,1489,1489,1489,,1489,0,0,-0.001636364,-0.207538453,-0.069434978,0.120988761,0.172542544,-0.3114125,0,0.16,274.9,0.922,0.003353947,0.345818182,0.97973861,154391
569,9/19/2000,0.4,1495,1495,1494.25,1495,,1495,1,1,0.006545455,-0.211604086,-0.077481903,0.115218839,0.152955775,-0.30791958,0,0.09,275.4,0.9245,0.003356935,0.354909091,0.974903362,154391
570,9/20/2000,-1,1497.25,1498.5,1480,1480,,1480,5,3,-0.036909091,-0.170088678,-0.08476033,0.107827836,0.130895342,-0.300416003,0,-1.12,272.5,0.9045,0.003319266,0.323818182,0.994340449,154391
571,9/21/2000,0.88,1493,1493.25,1482,1493,,1493,5,7,0.007272727,-0.075653279,-0.089648856,0.100861788,0.11207472,-0.291372431,0,2.22,273.5,0.928,0.003393053,0.331454545,1.007414031,154391
572,9/22/2000,-1.61,1467,1490,1467,1469,,1469,2,5,-0.034545455,0.010902791,-0.090672774,0.099516711,0.108360647,-0.289706195,0,-1.33,275.1,0.921,0.003347874,0.325090909,1.016912307,154391
573,9/25/2000,1.43,1490,1490,1490,1490,,1490,2,6,-0.03,0.000552841,-0.092773807,0.096235959,0.099698111,-0.285245726,0,-0.04,277.3,0.928,0.003346556,0.319818182,1.018060049,154391
574,9/26/2000,-1.71,1464.5,1490,1464.5,1464.5,,1464.5,2,6,-0.062909091,0.051010976,-0.092727135,0.096306311,0.099885488,-0.285339758,0,-1.13,277.3,0.9175,0.003308691,0.284363636,1.03414621,154391
575,9/27/2000,0.27,1468.5,1475.5,1462,1468.5,,1468.5,0,6,-0.057090909,0.034052089,-0.093007128,0.095906855,0.098806583,-0.284820838,0,-1.9,281.6,0.914,0.003245739,0.229636364,1.068711518,154391
576,9/28/2000,2.01,1498,1500,1498.75,1498,,1498,0,6,-0.039090909,0.044351956,-0.093308319,0.095439382,0.097570446,-0.284187084,0,1.13,278.9,0.9155,0.003282539,0.224,1.063012142,154391
577,9/29/2000,-0.8,1486,1492.5,1483.5,1486,,1486,1,5,-0.052181818,0.031980893,-0.093839632,0.094641288,0.095442944,-0.283122208,0,1,276.9,0.918,0.003315276,0.243454545,1.067314418,154391
578,10/2/2000,-0.56,1477.75,1480,1474.25,1477.75,,1477.75,0,5,-0.073636364,0.060848679,-0.092675183,0.096159031,0.099642879,-0.284993245,0,-2.08,276.3,0.897,0.003246471,0.212,1.109775419,154391
579,10/3/2000,-1,1463,1491,1474.5,1463,,1463,0,5,-0.101272727,0.036655636,-0.092011398,0.096934531,0.101857665,-0.285880461,0,0.94,274.8,0.9005,0.003276929,0.208181818,1.106845854,154391
580,10/4/2000,0.6,1471.75,1476.5,1471.75,1471.75,,1471.75,0,5,-0.071636364,0.040960263,-0.091072427,0.097981391,0.104890356,-0.28703521,0,0.19,273.2,0.897,0.003283309,0.203636364,1.106389463,154391
581,10/5/2000,0.22,1475,1475,1475,1475,,1475,1,6,-0.054545455,0.062012132,-0.089707716,0.099597667,0.109487619,-0.28890305,0,1.26,273.4,0.909,0.003324799,0.201818182,1.104534578,154391
582,10/6/2000,-1.85,1447.75,1447.75,1437.75,1447.75,,1447.75,0,6,-0.100181818,0.073478561,-0.087908793,0.101651896,0.115394999,-0.291212586,0,-0.07,272.1,0.904,0.003322308,0.202363636,1.104390168,154391
583,10/9/2000,-0.71,1437.5,1437.5,1437.5,1437.5,,1437.5,0,6,-0.088181818,0.143987052,-0.085000232,0.105945918,0.126891605,-0.296892068,0.017095447,-1.34,272.9,0.8945,0.003277757,0.138363636,1.089556083,154391
584,10/10/2000,-1.81,1411.5,1411.5,1424.25,1411.5,,1411.5,0,6,-0.114545455,0.137641594,-0.081339542,0.11009285,0.138846158,-0.301525241,0,0.25,275.1,0.904,0.003286078,0.133090909,1.08827739,154391
585,10/11/2000,-0.46,1410,1414.25,1394.5,1405,,1405,4,8,-0.123454545,0.136640143,-0.077710038,0.113932823,0.150155607,-0.305575683,0,0.27,273,0.8995,0.003294872,0.135818182,1.088431918,154391
586,10/12/2000,-2.85,1370,1400,1364.75,1365,,1365,6,10,-0.156181818,0.277641,-0.071010002,0.12357256,0.176135118,-0.318155122,0.101505881,-4.2,278.8,0.88,0.003156385,0.082,1.222626802,154391
587,10/13/2000,1.32,1364,1404,1364,1383,,1383,4,10,-0.120545455,0.334742738,-0.06307485,0.135045974,0.207017098,-0.333166797,0.12772564,2.67,274.8,0.8905,0.003240539,0.099636364,1.253017046,154391
588,10/16/2000,2.24,1405.75,1414,1405,1414,,1414,7,12,-0.041454545,0.348659967,-0.05473359,0.145825048,0.236916507,-0.346383687,0.11174346,0.5,273.9,0.892,0.003256663,0.104181818,1.254025652,154391
589,10/17/2000,-2.05,1393,1393,1379.5,1385,,1385,2,13,-0.094363636,0.357865238,-0.046208269,0.155835761,0.265463252,-0.357879791,0.092401985,-1.05,273.4,0.881,0.003222385,0.066,1.256661656,154391
590,10/18/2000,-2.89,1358,1380.25,1345,1345,,1345,3,13,-0.155636364,0.374173719,-0.03719806,0.165438939,0.293679818,-0.368075938,0.080493901,-0.96,272.6,0.87,0.003191489,0.050545455,1.264071051,154391
591,10/19/2000,5.69,1421.5,1420,1421.5,1421.5,,1421.5,3,13,-0.056909091,0.315239637,-0.028712793,0.17133361,0.313954427,-0.371380012,0.00128521,0.23,272.3,0.871,0.003198678,0.058727273,1.263743783,154391
592,10/20/2000,0.7,1431.5,1431.5,1417,1431.5,,1431.5,0,13,-0.054727273,0.29130251,-0.02091828,0.175985976,0.331053673,-0.372890233,0,-1.62,273.3,0.86,0.003146725,0.009636364,1.275721965,154391
593,10/23/2000,-0.59,1396.75,1437.25,1396.75,1423,,1423,3,15,-0.076181818,0.278941897,-0.012947202,0.179488116,0.34602903,-0.371923434,0,1.12,272,0.8655,0.003181985,0.016363636,1.280664416,154391
594,10/24/2000,-0.28,1419,1445.5,1419,1419,,1419,1,15,-0.106181818,0.289507771,-0.004628944,0.182741278,0.360853612,-0.3701115,0,-0.21,272.1,0.864,0.003175303,0.02,1.279714957,154391
595,10/25/2000,-0.7,1413,1419,1394.25,1409,,1409,3,15,-0.122,0.293663192,0.003805228,0.185639178,0.375083583,-0.367473127,0,0.04,267.9,0.851,0.003176558,0.038,1.272762234,154391
596,10/26/2000,-1.85,1370,1400,1370,1383,,1383,3,15,-0.142727273,0.337411637,0.01415947,0.188104659,0.390368788,-0.362049849,0,-1.99,266.6,0.83,0.003113278,-0.032181818,1.276290474,154391
597,10/27/2000,-0.29,1379,1405.75,1379,1379,,1379,2,14,-0.135636364,0.324940194,0.024726397,0.188955641,0.402637679,-0.353184886,0,1.77,265.9,0.8425,0.003168484,0.020727273,1.289761469,154391
598,10/30/2000,4.13,1436,1436,1411,1436,,1436,1,14,-0.073636364,0.283812694,0.034601933,0.188025594,0.41065312,-0.341449254,0,-0.73,268.5,0.8445,0.003145251,0.035636364,1.275933592,154391
599,10/31/2000,2.14,1452,1466.75,1450,1466.75,,1466.75,5,16,-0.055636364,0.274053852,0.04415232,0.186573571,0.417299463,-0.328994823,0,0.29,269,0.8485,0.003154275,0.020363636,1.267591714,154391
600,11/1/2000,-1.06,1451.25,1451.25,1442.5,1451.25,,1451.25,1,17,-0.073454545,0.282128558,0.053775352,0.184913043,0.423601439,-0.316050734,0,-1.11,268,0.836,0.003119403,-0.007090909,1.275544434,154391
601,11/2/2000,-0.5,1464,1464,1444,1444,,1444,3,17,-0.070909091,0.277423196,0.063041736,0.183076127,0.42919399,-0.303110518,0,0.05,268.5,0.838,0.003121043,0.019636364,1.260705217,154391
602,11/3/2000,0.8,1455.5,1460.25,1455.5,1455.5,,1455.5,1,18,-0.060909091,0.275967365,0.070499909,0.183246034,0.436991977,-0.295992158,0,-0.01,268.7,0.8385,0.003120581,0.016181818,1.260517958,154391
603,11/6/2000,0.65,1470.5,1486,1459.5,1465,,1465,10,19,-0.062,0.266070667,0.077843977,0.182834796,0.44351357,-0.287825615,0,-1.24,268.5,0.8275,0.003081937,-0.003818182,1.271718713,154391
604,11/7/2000,-1.26,1446.5,1462.75,1446.5,1446.5,,1446.5,1,20,-0.085454545,0.259199228,0.084816127,0.18229549,0.449407106,-0.279774852,0,0.55,268,0.8305,0.003098881,0.018363636,1.270523024,154391
605,11/8/2000,-0.5,1455.25,1455.25,1439.25,1439.25,,1439.25,9,25,-0.102,0.254065684,0.08881804,0.183569905,0.455957849,-0.278321769,0,0.4,268.7,0.836,0.003111277,0.006909091,1.264057067,154391
606,11/9/2000,-2.76,1418,1431.75,1399.5,1399.5,,1399.5,6,25,-0.155454545,0.239647059,0.092558469,0.184524093,0.461606656,-0.276489718,0,0.24,269.5,0.8405,0.003118738,-0.004,1.259314334,154391
607,11/10/2000,0.04,1407.5,1416.25,1395,1400,,1400,7,34,-0.153454545,0.24004569,0.096594632,0.185290543,0.467175717,-0.273986454,0,0.28,268.1,0.8385,0.003127564,0.001454545,1.25989332,154391
608,11/13/2000,-1.21,1371,1383,1358,1383,,1383,20,35,-0.177272727,0.254228044,0.100590995,0.186292523,0.47317604,-0.271994051,0,-2.05,268,0.821,0.003063433,-0.029636364,1.289233139,154391
609,11/14/2000,1.41,1390,1412.5,1382.5,1402.5,,1402.5,6,39,-0.160181818,0.264235315,0.104510813,0.187443861,0.479398535,-0.270376908,0,0.75,268.1,0.8275,0.003086535,-0.010727273,1.292965089,154391
610,11/15/2000,0.53,1399,1421.25,1399,1410,,1410,9,38,-0.147090909,0.274641195,0.108873839,0.188577578,0.486028994,-0.268281316,0,-0.13,268.3,0.827,0.00308237,-0.06,1.243083085,154391
611,11/16/2000,-0.73,1400,1420,1407,1399.75,,1399.75,1,39,-0.146545455,0.278943176,0.113912874,0.189364559,0.492641993,-0.264816244,0,-1.1,269,0.82,0.003048327,-0.079636364,1.250944774,154391
612,11/17/2000,-0.7,1390,1408.25,1390,1390,,1390,6,45,-0.179818182,0.297588435,0.120724413,0.189106186,0.498936784,-0.257487959,0,0.59,268.9,0.8245,0.003066196,-0.041818182,1.238900485,154391
613,11/20/2000,-0.63,1388,1388,1373,1381.25,,1381.25,12,49,-0.193090909,0.296861916,0.12740267,0.188715387,0.504833444,-0.250028105,0,-0.16,269.5,0.825,0.003061224,-0.059636364,1.233310756,154391
614,11/21/2000,-0.24,1377,1378,1366.75,1378,,1378,3,50,-0.184545455,0.318690742,0.135033347,0.187791813,0.510616972,-0.240550278,0,0.66,268.7,0.828,0.003081504,-0.089272727,1.194786289,154391
615,11/22/2000,-0.58,1370,1370,1370,1370,,1370,26,75,-0.174,0.323547673,0.142448623,0.187021532,0.516491687,-0.231594441,0,-1.07,269.3,0.821,0.003048645,-0.110363636,1.20178103,154391
616,11/27/2000,1.19,1380,1391.75,1376,1381.25,,1381.25,103,87,-0.161636364,0.331005955,0.150565848,0.185301733,0.521169315,-0.220037618,0,1.17,273,0.842,0.003084249,-0.098363636,1.21134722,154391
617,11/28/2000,-1.56,1381,1388,1358.75,1359.75,,1359.75,347,162,-0.184,0.312956872,0.15900289,0.181844908,0.522692706,-0.204686925,0,1.34,272.6,0.852,0.003125459,-0.092,1.218071335,154391
618,11/29/2000,0.17,1363.75,1377,1351.25,1362,,1362,130,297,-0.168909091,0.313884992,0.167472789,0.177898954,0.523270697,-0.188325119,0,1.53,269.6,0.8555,0.00317322,-0.068181818,1.236946795,154391
619,11/30/2000,-1.69,1345,1351.25,1314,1339,,1339,379,564,-0.203636364,0.350131256,0.176962796,0.173327236,0.523617267,-0.169691676,0,-2.62,273.3,0.8445,0.003090011,-0.148,1.257602658,154391
620,12/1/2000,-0.34,1346,1359,1331.5,1334.5,,1334.5,344,571,-0.204363636,0.335943982,0.186420708,0.167341561,0.52110383,-0.148262414,0,2.24,271.9,0.859,0.00315925,-0.106909091,1.298130954,154391
621,12/4/2000,1.22,1345,1356.25,1331.75,1350.75,,1350.75,552,1035,-0.158909091,0.331226832,0.196216135,0.159436138,0.515088411,-0.122656141,0,-0.29,273.8,0.8625,0.00315011,-0.111636364,1.298319089,154391
622,12/5/2000,3.42,1350.25,1400.25,1350,1397,,1397,1434,1710,-0.103090909,0.347121519,0.205594591,0.15259784,0.510790271,-0.099601089,0,1.05,273.3,0.87,0.003183315,-0.083090909,1.306408524,154391
623,12/6/2000,-1.59,1393,1399.5,1368.25,1374.75,,1374.75,1315,2040,-0.139272727,0.350422635,0.215739338,0.142860027,0.501459393,-0.069980716,0,-0.65,277.3,0.877,0.00316264,-0.097818182,1.30818179,154391
624,12/7/2000,-0.87,1374.25,1381.5,1360.5,1362.75,,1362.75,72003,10612,-0.136909091,0.341470015,0.225795231,0.131212964,0.488221159,-0.036630698,0,0.89,276.1,0.881,0.003190873,-0.083272727,1.314739876,154391
625,12/8/2000,0,1355,1406.5,1352,1362.75,,1362.75,90260,16708,-0.152909091,0.334061227,0.234961593,0.120191645,0.475344883,-0.005421697,0,1.5,275.1,0.891,0.003238822,-0.035636364,1.32391362,154391
626,12/11/2000,2.88,1386.5,1412.25,1381.25,1402,,1402,83005,18846,-0.071272727,0.335533674,0.242437719,0.113091635,0.468620988,0.01625445,0,0.79,273.1,0.8915,0.003264372,-0.061636364,1.292463573,154391
627,12/12/2000,-0.23,1403,1403,1390.5,1398.75,,1398.75,60471,24123,-0.101454545,0.324438929,0.248138376,0.109033904,0.466206184,0.030070569,0,-0.77,273.2,0.885,0.003239385,-0.051454545,1.284467635,154391
628,12/13/2000,-1.38,1400.5,1409.25,1375.5,1379.5,,1379.5,89321,27509,-0.095454545,0.319149457,0.253931042,0.103982871,0.461896785,0.045965299,0,0.45,271.2,0.8825,0.003254056,-0.042545455,1.286246647,154391
629,12/14/2000,-1.65,1378,1383.5,1356,1356.75,,1356.75,96950,31718,-0.130363636,0.293626881,0.25834224,0.100295915,0.45893407,0.057750411,0,0.85,271.5,0.891,0.003281768,-0.006545455,1.282951196,154391
