Date,SP500,SP500corr,filterSP500corr,Open,High,Low,Last,,,,,,,,,,,,,
2009-05-22,880.5,-0.097987247,0,885,891,878.25,880.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-05-27,888,-0.095074404,0,902.75,909,886.25,888,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-05-28,900.5,-0.058056316,0,886.5,904,881.5,900.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-05-29,913.5,-0.046917005,0,899.75,921.75,898,913.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-01,934.5,-0.046913871,0,916.5,942.75,912.25,934.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-02,938,-0.103876445,0,934.5,944,930,938,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-03,927.25,-0.101341407,0,937.5,941.5,918,927.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-04,936,-0.070660527,0,927.25,937.5,923.75,936,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-05,936,-0.066136957,0,936.25,953,928.75,936,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-08,934.5,-0.062274465,0,934.5,942.25,921.25,934.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-09,935.5,-0.09983304,0,935,942.5,930,935.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-10,936.5,-0.081495927,0,934.5,950.75,923,936.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-11,938.25,-0.093107205,0,936,952.75,932.75,938.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-12,940.75,-0.112936126,0,937.5,942.75,931.25,940.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-15,919.5,-0.091784216,0,938.5,938.75,915.25,919.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-16,907.75,-0.083820797,0,919.75,924.75,906.5,907.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-17,905.25,-0.077495858,0,908,914.25,899.25,905.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-18,913.25,-0.064598416,0,905.5,917.75,903,913.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-19,915.75,-0.075693953,0,912.25,923,910.75,915.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-22,884.5,-0.075289765,0,911.25,914,883.5,884.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-23,886,-0.075646888,0,883.75,889.75,880.75,886,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-24,893.75,-0.072924104,0,885.25,902.25,885.25,893.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-25,912.5,-0.073772392,0,893.25,913.25,886.5,912.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-26,909.75,-0.08587773,0,912,914.5,904.5,909.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-29,917,-0.044749595,0,908.5,920,903,917,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-06-30,911.25,-0.051878494,0,917.25,921.75,905.25,911.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-01,915,-0.049302991,0,911,924,910.5,915,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-02,890.25,-0.052642227,0,914.5,915.25,889,890.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-07,875,-0.056478503,0,891.25,893.75,871,875,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-08,869.25,-0.058303498,0,874.75,878.75,861.25,869.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-09,874.5,-0.062363648,0,869.25,879,869.25,874.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-10,869.75,-0.059198894,0,874,875.5,864.75,869.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-13,891.25,-0.047126231,0,871.5,893,861.5,891.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-14,897,-0.041100279,0,891.75,898.5,889.5,897,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-15,922.75,-0.017486975,0,899.75,926.25,899.75,922.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-16,931.25,-0.026967841,0,920.25,936.25,917,931.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-17,932.5,0.004535093,0,930.25,934,925,932.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-20,944.5,-0.022807871,0,932.25,944.5,932.25,944.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-21,949,-0.055019352,0,942,951.25,935.5,949,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-22,945,-0.010884054,0,947,952.25,940,945,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-23,964.5,-0.009694047,0,945.75,972.25,945.5,964.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-24,973.5,-0.005712329,0,963,974,958.5,973.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-27,975.5,-0.06259257,0,975,979.25,965,975.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-28,971.5,-0.080686836,0,975.25,978.25,962,971.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-29,970.5,-0.071828515,0,970,971.5,960,970.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-30,977.75,-0.011804118,0,970.5,989.25,970.5,977.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-07-31,980,-0.052044839,0,977.75,986,974.5,980,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-03,996.25,0.052728941,0,981.75,996.5,978.5,996.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-04,1000.25,0.06077149,0,995.5,1000.5,988,1000.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-05,996.5,0.075604729,0,999.75,1002,987.25,996.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-06,990.5,0.074727444,0,995.25,1003.75,985.75,990.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-07,1002,0.065320353,0,989.75,1011,984.75,1002,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-10,1003,0.049525154,0,1001,1003,994.25,1003,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-11,988.5,0.040825266,0,1002.25,1006,985.75,988.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-12,997.75,0.039637803,0,987.75,1007,981.5,997.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-13,1009,0.046253658,0,999.25,1010.5,993.75,1009,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-14,1001.25,-0.004683456,0,1008.5,1010.25,988,1001.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-17,973.75,0.000482793,0,1001.25,1001.25,971.25,973.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-18,985,0.023584376,0,973.25,985.25,972,985,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-19,992.5,0.015513491,0,983.75,994,972.5,992.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-20,1000,0.041910688,0,992,1003.25,990,1000,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-21,1020.5,0.046465103,0,1000,1022,992.25,1020.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-24,1020,0.038405297,0,1020.5,1030.25,1017,1020,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-25,1021.5,0.022294842,0,1019.75,1033,1014,1021.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-26,1023,0.016212411,0,1021.5,1027,1015.75,1023,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-27,1024.75,0.029439836,0,1021.25,1028.25,1010.5,1024.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-28,1023,0.026469842,0,1024.75,1034.25,1018,1023,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-08-31,1016.5,0.005077245,0,1022,1026,1009,1016.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-01,992,-0.004374072,0,1015.75,1023,991,992,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-02,989.75,0.000262612,0,992.25,995.25,986.5,989.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-03,997.25,-0.00047995,0,989.75,999,987,997.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-04,1009.5,0.002488894,0,997,1011.75,995.5,1009.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-09,1028,-0.034095735,0,1019.75,1031.75,1014.75,1028,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-10,1037.5,-0.046539379,0,1028,1039.5,1023,1037.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-11,1037.25,-0.041076461,0,1037,1043.75,1033.5,1037.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-14,1043.5,-0.030970989,0,1036,1045.25,1025.5,1043.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-15,1046,-0.023579026,0,1043.25,1052,1038.25,1046,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-16,1063.5,0.01118994,0,1045.75,1064,1044.5,1063.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-17,1062.75,0.001410317,0,1063.25,1071.5,1056.25,1062.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-18,1061,0.052922282,0,1063,1067.75,1056,1061,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-21,1056,0.014240505,0,1056.5,1058,1048,1056,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-22,1063,-0.011019402,0,1055.75,1064.75,1055.5,1063,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-23,1054.5,-0.004787564,0,1060.25,1070.75,1052,1054.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-24,1039.75,-0.012570913,0,1054.25,1058.5,1036.75,1039.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-25,1036.75,-0.015815988,0,1040.25,1044.25,1032.25,1036.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-28,1054.5,-0.054895722,0,1036.75,1055.75,1032,1054.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-29,1050.25,-0.076930999,0,1054.75,1061,1048.5,1050.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-09-30,1048.5,-0.106076217,0,1051,1058,1037.5,1048.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-01,1022.75,-0.093774315,0,1046.25,1050,1021,1022.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-02,1017,-0.089124668,0,1020,1021.5,1007.25,1017,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-05,1031.75,-0.061556299,0,1015.5,1034,1015.5,1031.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-06,1044,-0.068692003,0,1032,1051.75,1031.75,1044,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-07,1049,-0.095639226,0,1044.5,1049.5,1041.5,1049,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-08,1059.25,0.003291787,0,1049.5,1062.25,1049.5,1059.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-09,1063.5,-0.005650694,0,1059.5,1064,1054.25,1063.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-14,1083,-0.008533793,0,1069,1085,1069,1083,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-15,1085,-0.016863695,0,1083.25,1088,1076.25,1085,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-16,1077.25,0.00567024,0,1085.25,1090,1073,1077.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-19,1086.5,-0.004797094,0,1075.25,1092,1072,1086.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-20,1084.75,-0.009413955,0,1089.5,1093,1077.75,1084.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-21,1073.25,0.006170481,0,1083,1093.5,1068.75,1073.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-22,1086,-0.006913798,0,1072.5,1087.25,1066.5,1086,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-23,1072,0.036279602,0,1086,1090.25,1067,1072,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-26,1061,0.027535608,0,1070.75,1083.5,1057,1061,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-27,1055.5,0.019263397,0,1060.75,1064.5,1052.5,1055.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-28,1033.5,0.013971452,0,1057.75,1058.25,1033.25,1033.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-29,1056.75,0.013863922,0,1034,1059,1032.75,1056.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-10-30,1028,0.02119115,0,1057.25,1057.5,1024.5,1028,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-11-02,1034.25,0.02357108,0,1027.5,1044.5,1021,1034.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-11-03,1036.75,0.025883502,0,1035.25,1038,1022.75,1036.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-11-04,1042,0.010400986,0,1036.5,1053.25,1036.5,1042,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-11-05,1058.25,0.018837636,0,1042,1059,1034.75,1058.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-11-06,1061.25,0.001645719,0,1058.5,1065.5,1049.25,1061.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-11-09,1087,-0.009927249,0,1061.25,1087,1061.25,1087,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-11-10,1087,-0.005865225,0,1086.75,1089.25,1080.25,1087,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-11-13,1086.5,0.017738,0,1081.75,1091.25,1078.5,1086.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-11-16,1101.5,0.013185262,0,1086.75,1107,1086.75,1101.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-11-17,1102.5,0.023276225,0,1101.5,1104,1095.25,1102.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-11-18,1103.5,0.01926189,0,1103,1105.5,1096.25,1103.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-11-19,1089.25,0.023586447,0,1104.25,1104.75,1082,1089.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-11-20,1085,0.014462637,0,1088.25,1090,1079,1085,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-11-23,1099,-0.012813302,0,1085,1106.5,1084.25,1099,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-11-24,1098.25,-0.015529064,0,1098,1101.75,1091.25,1098.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-11-25,1104,-0.035132932,0,1098.75,1106.25,1097.5,1104,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-11-30,1090,-0.004664746,0,1083,1092.75,1080,1090,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-01,1103.5,-0.006617917,0,1088.5,1107,1087.5,1103.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-02,1103,0.001022009,0,1103.5,1110.5,1099.5,1103,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-03,1093.25,-0.010350117,0,1103,1112,1092.75,1093.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-04,1103.25,-0.004898923,0,1091.25,1114.25,1090.75,1103.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-07,1099,-0.02129643,0,1102.75,1106,1094,1099,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-08,1085.25,-0.025669423,0,1099.5,1102.5,1082.75,1085.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-09,1091,-0.036679283,0,1085,1092.5,1080.5,1091,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-10,1097.25,0.019396328,0,1090.25,1101.5,1087.75,1097.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-11,1103.25,0.016541478,0,1097.75,1105.5,1096.25,1103.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-14,1108.5,0.022193102,0,1102.5,1113,1099.75,1108.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-15,1104,-0.007664656,0,1108.25,1111,1100.25,1104,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-16,1105.75,0.049737835,0,1103.75,1112,1103,1105.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-17,1094.25,0.000131839,0,1105.25,1106.5,1090.75,1094.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-18,1097.75,-0.018726143,0,1094.25,1102.75,1088.5,1097.75,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-21,1103.5,-0.01819123,0,1093.25,1108.5,1093.25,1103.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-22,1109,0.004601563,0,1105.5,1114.25,1105.25,1109,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-23,1111,0.014626042,0,1109.75,1115,1107,1111,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-24,1117.25,0.011501624,0,1110.75,1117.25,1110.75,1117.25,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-28,1118.5,-0.039191234,0,1115.25,1121,1113,1118.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-29,1117,-0.031291474,0,1118.25,1123,1116.25,1117,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-30,1117.5,0.039178943,0,1115.5,1117.75,1106.25,1117.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2009-12-31,1106,0.023402879,0,1118.25,1120.25,1105.5,1106,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2010-01-04,1124,0.002743571,0,1110,1124.75,1110,1124,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2010-01-05,1127.5,0.01064363,0,1123,1128,1121.25,1127.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2010-01-06,1128,0.008044888,0,1126.75,1130,1122.5,1128,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
2010-01-07,1132.5,0.030079598,0,1128.75,1133.5,1123,1132.5,135499.2492,"$86,685",,0,,"$115,360","$135,499","$73,801","$63,975",,0,,"$156,312"
