,Date,SP_Daily_Pct_Return,Open,High,Low,Last,Change,Settle,Volume,SP_MA,dly_chg_correlation,dly_chg_corr_mean,Std_daily_chg_correl,upper_correl,lower_correl,signal,Gold-Copp_Dly_Ret,Gold_Price,Copper_Price,GoldCopperRatio,MA,rolling_std
100,1998-11-02,-0.02,1122.75,1131.0,1115.75,1131.0,,1131.0,26.0,0.07981818181818164,0.37622961882763045,0.3514848319552707,0.05621115905764012,0.46390715007055094,0.23906251383999044,0.0,1.48,293.0,0.728,0.0024846416382252557,-0.03418181818181818,1.5496985261287182
101,1998-11-03,-0.57,1131.5,1131.5,1123.0,1124.5,,1124.5,11.0,0.03709090909090891,0.37330874680109477,0.3531141098305611,0.055504218928969964,0.46412254768850103,0.24210567197262114,0.0,0.07,291.8,0.7255,0.002486291980808773,-0.04145454545454545,1.5482264861851616
102,1998-11-04,0.8,1124.5,1143.0,1124.5,1133.5,,1133.5,119.0,0.06181818181818164,0.3812231642966391,0.3552095926311258,0.05431621838223951,0.4638420293956048,0.24657715586664675,0.0,0.07,293.8,0.731,0.002488087134104833,-0.02909090909090909,1.5463161393109761
103,1998-11-05,1.59,1127.0,1153.0,1125.0,1151.5,,1151.5,143.0,0.10254545454545438,0.3769365197101649,0.3572410091267502,0.0529602405544844,0.463161490235719,0.25132052801778143,0.0,-0.88,296.8,0.732,0.002466307277628032,-0.06345454545454546,1.5437954889766041
104,1998-11-06,0.56,1150.0,1158.5,1147.5,1158.0,,1158.0,73.0,0.124181818181818,0.3858846977738808,0.35902882126705987,0.052218740878844844,0.46346630302474956,0.2545913395093702,0.0,0.07,296.2,0.731,0.0024679270762997976,-0.08654545454545456,1.531866711857015
105,1998-11-09,-0.86,1161.5,1161.5,1139.0,1148.0,,1148.0,38.0,0.09527272727272708,0.3864845417954113,0.3600138417451734,0.05221634206658481,0.46444652587834306,0.2555811576120038,0.0,-0.69,295.6,0.7245,0.0024509472259810552,-0.06309090909090911,1.5120869472444156
106,1998-11-10,-0.61,1140.5,1150.5,1129.25,1141.0,,1141.0,37.0,0.07927272727272706,0.38728079710199514,0.36108835213401697,0.05215721779373105,0.4654027877214791,0.25677391654655485,0.0,-1.72,296.4,0.7140000000000001,0.0024089068825910937,-0.12854545454545457,1.5043152966663975
107,1998-11-11,-0.42,1150.25,1151.25,1132.75,1136.25,,1136.25,29.0,0.08345454545454525,0.3834251277924556,0.36206723299601784,0.05206017612641579,0.4661875852488494,0.2579468807431863,0.0,0.8,295.9,0.7185,0.0024281851977019267,-0.11309090909090912,1.5094944858109296
108,1998-11-12,-0.22,1138.25,1139.25,1130.0,1133.75,,1133.75,43.0,0.16454545454545436,0.3828661915367323,0.3630254688872504,0.05194697675237982,0.46691942239201,0.2591315153824908,0.0,-1.06,299.7,0.72,0.0024024024024024023,-0.12581818181818183,1.5145573744180312
109,1998-11-13,0.73,1137.25,1142.0,1134.25,1142.0,,1142.0,19.0,0.19036363636363618,0.49490243184777327,0.36882225696523946,0.04836451212121135,0.46555128120766215,0.27209323272281677,0.029351150640111123,-0.99,298.7,0.7105,0.0023786407766990293,-0.19581818181818184,1.462063091952083
110,1998-11-16,-0.02,1151.75,1155.0,1141.75,1141.75,,1141.75,21.0,0.3225454545454544,0.4955486902589243,0.3744341465553315,0.044626567773706716,0.46368728210274496,0.2851810110079181,0.03186140815617933,-0.62,297.8,0.7040000000000001,0.002364002686366689,-0.16272727272727275,1.430587103702344
111,1998-11-17,1.14,1150.0,1167.25,1128.5,1154.75,,1154.75,81.0,0.2594545454545453,0.5194605779698369,0.3800427991970331,0.04306099338912255,0.4661647859752782,0.293920812418788,0.053295791994558694,1.87,297.1,0.7155,0.0024082800403904406,-0.10963636363636366,1.4510851158591673
112,1998-11-18,0.61,1152.5,1161.75,1146.5,1161.75,,1161.75,34.0,0.2889090909090908,0.4405687976014752,0.38238172261959424,0.04278549969090346,0.46795272200140114,0.29681072323778734,0.0,-0.79,300.3,0.7175,0.0023892773892773894,-0.21800000000000003,1.2593905051430412
113,1998-11-19,0.54,1160.0,1168.5,1158.0,1168.0,,1168.0,49.0,0.30818181818181806,0.4342078458958573,0.38427491951777143,0.04273213341642207,0.46973918635061557,0.2988106526849273,0.0,-0.1,298.1,0.7115,0.0023867829587386783,-0.16581818181818184,1.2013737366943125
114,1998-11-20,0.77,1167.0,1178.25,1167.0,1177.0,,1177.0,40.0,0.33999999999999986,0.43174893369675654,0.3860290555632866,0.042663435143690094,0.47135592585066677,0.3007021852759064,0.0,1.37,298.4,0.722,0.002419571045576408,-0.12800000000000003,1.216568336970233
115,1998-11-23,2.34,1183.5,1206.5,1183.5,1204.5,,1204.5,114.0,0.3507272727272726,0.39386037262580026,0.387075949855498,0.04212312407973154,0.47132219801496106,0.3028297016960349,0.0,-1.75,299.1,0.711,0.0023771313941825475,-0.15454545454545457,1.2359429121747016
116,1998-11-24,-0.39,1204.0,1206.0,1196.5,1199.75,,1199.75,166.0,0.2832727272727271,0.3509502055930692,0.38674215019939745,0.042338711982002175,0.4714195741634018,0.3020647262353931,0.0,0.03,298.6,0.71,0.0023777628935030136,-0.1983636363636364,1.1838790035090134
117,1998-11-25,-0.04,1194.5,1202.0,1194.0,1199.25,,1199.25,80.0,0.324181818181818,0.41385692556515963,0.388215373853954,0.04183474367481754,0.4718848612035891,0.3045458865043189,0.0,-0.17,299.1,0.71,0.002373788030758943,-0.23309090909090913,1.1535932153048172
118,1998-11-30,-2.8,1210.0,1210.0,1172.75,1172.75,,1172.75,276.0,0.23163636363636347,0.3103747824013383,0.3870285937242631,0.04310444215949294,0.473237478043249,0.30081970940527725,0.0,0.86,295.1,0.7065,0.002394103693663165,-0.1607272727272728,1.0923519554670988
119,1998-12-01,1.26,1175.5,1190.0,1149.25,1187.5,,1187.5,357.0,0.24145454545454528,0.40253331385972635,0.38883417659456876,0.04158210883172252,0.4719983942580138,0.3056699589311237,0.0,-0.55,295.9,0.7045,0.0023808719161879017,-0.13709090909090918,1.068936253386849
120,1998-12-02,-0.21,1187.0,1191.75,1170.25,1185.0,,1185.0,247.0,0.22036363636363618,0.4056051261280814,0.3907562940515537,0.03979964574636742,0.4703555855442886,0.31115700255881884,0.0,-1.19,295.2,0.6945,0.0023526422764227643,-0.156909090909091,1.078299196999218
121,1998-12-03,-1.73,1188.75,1193.0,1160.0,1164.5,,1164.5,206.0,0.2409090909090907,0.4273499531065147,0.3928763121261147,0.038544674246578495,0.4699656606192717,0.31578696363295766,0.0,-1.66,293.7,0.6795,0.002313585291113381,-0.22218181818181826,1.0581004834119645
122,1998-12-04,2.23,1161.5,1196.75,1160.0,1190.5,,1190.5,359.0,0.2779999999999998,0.41791426552824834,0.3948267309420149,0.03698909409591854,0.468804919133852,0.3208485427501778,0.0,-0.5,294.3,0.6775,0.0023020727149167513,-0.22363636363636372,1.0584323901785717
123,1998-12-07,0.9,1194.0,1204.0,1189.5,1201.25,,1201.25,334.0,0.27581818181818163,0.3474630269218638,0.39500188735949326,0.0367361378486701,0.4684741630568335,0.32152961166215305,0.0,-1.68,296.9,0.672,0.0022633883462445273,-0.20290909090909098,1.0169975285436896
124,1998-12-08,-0.52,1200.25,1208.0,1184.0,1195.0,,1195.0,644.0,0.2576363636363635,0.33951371072168485,0.3947428568970425,0.037080930633811356,0.4689047181646652,0.32058099562941983,0.0,0.47,295.5,0.672,0.0022741116751269037,-0.1925454545454546,1.0209621790466927
125,1998-12-09,0.19,1193.25,1198.75,1188.25,1197.25,,1197.25,591.0,0.18054545454545437,0.33346878623221377,0.39430248985986405,0.037668291059530824,0.4696390719789257,0.3189659077408024,0.0,0.57,295.8,0.6765,0.002287018255578093,-0.19109090909090914,1.0220090467224305
126,1998-12-10,-1.63,1195.25,1201.5,1176.25,1177.75,,1177.75,22741.0,0.17963636363636346,0.34094375889572054,0.393894434453072,0.03812815253367005,0.4701507395204121,0.3176381293857319,0.0,-0.7,295.9,0.672,0.002271037512673201,-0.1923636363636364,1.0226091604075795
127,1998-12-11,-0.19,1177.25,1181.75,1165.5,1175.5,,1175.5,24803.0,0.17963636363636346,0.30315599773773755,0.392696146333216,0.039916732084468894,0.47252961050215375,0.3128626821642782,-0.009706684426540657,-1.05,292.6,0.6575,0.0022470950102529046,-0.23218181818181824,1.0123545911299154
128,1998-12-14,-2.34,1173.0,1173.0,1147.25,1148.0,,1148.0,27704.0,0.15072727272727254,0.2828489616529389,0.3909996736216709,0.04252998051439484,0.47605963465046053,0.3059397125928812,-0.02309075093994234,-0.3,292.8,0.6559999999999999,0.002240437158469945,-0.2136363636363637,1.0013405156503097
129,1998-12-15,2.31,1149.0,1176.5,1148.0,1174.5,,1174.5,29081.0,0.18381818181818166,0.2936875848395724,0.3895027398551991,0.04447161700174067,0.4784459738586805,0.30055950585171776,-0.006871921012145343,0.17,294.3,0.6605,0.002244308528712198,-0.22400000000000006,0.9942121392227001
130,1998-12-16,0.06,1175.0,1179.75,1165.75,1175.25,,1175.25,26895.0,0.22872727272727256,0.2823788147897972,0.38778311932780396,0.04673658611560522,0.4812562915590144,0.2943099470965935,-0.011931132306796322,0.91,296.5,0.6715,0.0022647554806070826,-0.18800000000000006,0.9988482255967509
131,1998-12-17,1.47,1174.75,1194.0,1167.0,1192.5,,1192.5,22955.0,0.32290909090909076,0.2683206233818324,0.3857753032754224,0.0494264577074576,0.4846282186903376,0.2869223878605072,-0.018601764478674843,-0.88,292.9,0.6575,0.0022447934448617275,-0.21200000000000008,0.9993375583633167
132,1998-12-18,0.4,1192.0,1202.0,1186.75,1197.25,,1197.25,14169.0,0.30945454545454526,0.20832998635280248,0.38236476285533616,0.05488456253353246,0.4921338879224011,0.27259563778827123,-0.06426565143546875,0.32,290.4,0.654,0.0022520661157024798,-0.15618181818181825,0.9388596134339647
133,1998-12-21,2.19,1230.0,1230.0,1223.5,1223.5,,1223.5,2.0,0.4092727272727271,0.16176390540073227,0.3778298311731487,0.0622670527680014,0.5023639367091515,0.2532957256371459,-0.09153182023641365,0.22,290.2,0.655,0.0022570640937284634,-0.12618181818181823,0.9236411258129043
134,1998-12-22,0.2,1230.0,1230.5,1216.5,1226.0,,1226.0,5.0,0.37399999999999983,0.17375829476516,0.3737420873293013,0.06799556815856428,0.5097332236464298,0.23775095101217275,-0.06399265624701275,0.95,289.0,0.6585,0.002278546712802768,-0.08490909090909096,0.9200178595836398
135,1998-12-23,1.96,1238.0,1253.0,1225.5,1250.0,,1250.0,5.0,0.4512727272727271,0.15820311207930923,0.36947275809646607,0.07388009765801783,0.5172329534125018,0.22171256278043042,-0.06350945070112118,-0.72,288.0,0.6515,0.002262152777777778,-0.09309090909090914,0.9236880039383041
136,1998-12-24,0.06,1250.75,1253.0,1249.75,1250.75,,1250.75,2.0,0.4649090909090907,0.13290498429463404,0.3645387251775002,0.08029581304513864,0.5251303512677774,0.20394709908722292,-0.07104211479258887,0.17,287.5,0.6515,0.002266086956521739,-0.10836363636363641,0.9119814886773939
137,1998-12-28,-0.68,1257.75,1257.75,1242.25,1242.25,,1242.25,2.0,0.40399999999999986,0.11878502180565467,0.35949929742815345,0.0867277317842531,0.5329547609966596,0.18604383385964726,-0.06725881205399259,0.66,287.8,0.6565,0.002281097984711605,-0.09236363636363641,0.9176882461771629
138,1998-12-29,1.67,1248.0,1265.5,1248.0,1263.0,,1263.0,6.0,0.40345454545454534,0.13750272116960444,0.35478191787521307,0.09157339697384079,0.5379287118228946,0.1716351239275315,-0.03413240275792706,1.92,287.1,0.6675,0.0023249738766980142,-0.042909090909090966,0.951514723669723
139,1998-12-30,0.0,1263.0,1263.0,1256.5,1263.0,,1263.0,1.0,0.4141818181818181,0.1047225423262334,0.34921989668072906,0.0972335756148433,0.5436870479104157,0.15475274545104245,-0.05003020312480905,-1.48,290.1,0.6645,0.002290589451913133,-0.0936363636363637,0.9524225712407042
140,1998-12-31,-0.95,1251.0,1254.0,1249.0,1251.0,,1251.0,6.0,0.381090909090909,0.08838786520062109,0.3429826921050171,0.10271052501558559,0.5484037421361883,0.1375616420738459,-0.04917377687322483,0.07,291.2,0.6675,0.002292239010989011,-0.10309090909090914,0.9480816356616069
141,1999-01-04,-0.74,1261.0,1270.0,1241.75,1241.75,,1241.75,19.0,0.27981818181818174,0.12870739266018558,0.33740182321756673,0.10587230984357983,0.5491464429047264,0.12565720353040707,0.0,-2.47,290.3,0.649,0.00223561832586979,-0.1561818181818182,0.9970298314737052
142,1999-01-05,1.95,1248.5,1267.5,1248.5,1266.0,,1266.0,9.0,0.30854545454545446,0.11308994493439585,0.33158202350605365,0.1092535951187101,0.5500892137434739,0.11307483326863343,0.0,-0.83,289.8,0.6425,0.002217046238785369,-0.16563636363636366,1.000973162840679
143,1999-01-06,2.29,1270.0,1297.0,1270.0,1295.0,,1295.0,10.0,0.3447272727272726,0.16577300266145187,0.3271942779477332,0.1109966410723513,0.5491875600924359,0.1052009958030306,0.0,0.73,290.6,0.649,0.0022333103922918098,-0.1450909090909091,1.0076482938878446
144,1999-01-07,-1.06,1291.25,1291.25,1280.25,1281.25,,1281.25,8.0,0.31618181818181806,0.1914965960546635,0.3234137478424737,0.11202712356763901,0.5474679949777517,0.09935950070719565,0.0,-1.4,294.5,0.6485,0.0022020373514431237,-0.2001818181818182,0.9915018367385369
145,1999-01-08,1.15,1300.0,1301.0,1284.75,1296.0,,1296.0,13.0,0.33545454545454534,0.2051455405585481,0.31993211515118475,0.11268305245446211,0.545298220060109,0.09456601024226052,0.0,1.14,294.1,0.655,0.002227133628017681,-0.18836363636363637,1.0036798287567599
146,1999-01-11,-1.23,1298.25,1298.25,1277.0,1280.0,,1280.0,5.0,0.28999999999999987,0.16299281762581977,0.315690959517378,0.11413755831601381,0.5439660761494056,0.0874158428853504,0.0,1.43,295.7,0.6679999999999999,0.0022590463307406152,-0.15254545454545457,1.0258063101085828
147,1999-01-12,-1.99,1276.25,1286.25,1254.5,1254.5,,1254.5,13.0,0.2745454545454544,0.11934842266482136,0.3112302082056353,0.11694678625129526,0.5451237807082259,0.07733663570304478,0.0,1.02,291.4,0.665,0.0022820864790665755,-0.12890909090909092,1.0377230643332345
148,1999-01-13,0.32,1252.0,1266.25,1228.0,1258.5,,1258.5,8.0,0.27199999999999985,0.10849097308847723,0.3065273409447762,0.11982190750437828,0.5461711559535327,0.06688352593601962,0.0,0.04,289.1,0.66,0.002282947077135939,-0.14163636363636364,1.0311406191354195
149,1999-01-14,-2.22,1260.0,1260.0,1229.5,1230.5,,1230.5,6.0,0.24036363636363622,0.1281865452168393,0.30214766072768434,0.12187825070305415,0.5459041621337927,0.05839115932157604,0.0,-1.05,289.5,0.654,0.0022590673575129533,-0.15072727272727274,1.0369950436423119
150,1999-01-15,2.68,1248.0,1263.5,1245.0,1263.5,,1263.5,8.0,0.29490909090909073,0.15468016432377873,0.2982685004844284,0.12313126493179787,0.5445310303480241,0.05200597062083265,0.0,0.76,289.5,0.659,0.0022763385146804837,-0.12181818181818184,1.039866606311867
151,1999-01-19,0.69,1272.0,1272.5,1255.0,1272.25,,1272.25,16.0,0.26581818181818173,0.14973858140103374,0.2942538956370477,0.12432498601979647,0.5429038676766407,0.04560392359745474,0.0,1.04,288.9,0.6645,0.002300103842159917,-0.08036363636363637,1.0399109000941764
152,1999-01-20,0.47,1271.75,1292.5,1271.75,1278.25,,1278.25,11.0,0.23109090909090899,0.14013574922706182,0.290102521604143,0.1256066547139321,0.5413158310320072,0.03888921217627883,0.0,-1.52,289.6,0.6559999999999999,0.0022651933701657453,-0.09636363636363639,1.055336287699177
153,1999-01-21,-1.96,1275.0,1278.75,1251.0,1253.25,,1253.25,17.0,0.19581818181818167,0.12861304799318624,0.2858167155583811,0.12704025630925106,0.5398972281768832,0.031736202939879,0.0,-0.29,290.0,0.655,0.0022586206896551726,-0.1112727272727273,1.0521108492251372
154,1999-01-22,-0.86,1237.5,1253.5,1235.0,1242.5,,1242.5,14.0,0.19054545454545443,0.07501774885829894,0.28036505188274946,0.12955702585858977,0.539479103599929,0.02125100016556991,0.0,0.22,288.7,0.6535,0.002263595427779702,-0.1383636363636364,1.0231302071952626
155,1999-01-25,0.46,1242.0,1249.25,1232.25,1248.25,,1248.25,5.0,0.18436363636363626,0.07786185649299229,0.27494018347666516,0.13169761678175723,0.5383354170401796,0.011544949913150693,0.0,-0.91,289.8,0.65,0.002242926155969634,-0.18181818181818185,1.0036915029014808
156,1999-01-26,2.14,1258.5,1276.0,1252.75,1275.0,,1275.0,4.0,0.19436363636363627,0.08335876258705124,0.26966836558186436,0.13347830073530068,0.5366249670524657,0.002711764111263004,0.0,-0.03,288.1,0.6459999999999999,0.0022422769871572367,-0.18363636363636365,1.0033173930744903
157,1999-01-27,-1.12,1277.25,1280.5,1259.75,1260.75,,1260.75,15.0,0.1638181818181817,0.0766734443197268,0.2641310979459205,0.1350723303241516,0.5342757585942237,-0.006013562702382735,0.0,0.04,285.3,0.64,0.0022432527164388365,-0.18418181818181822,1.00318509593212
158,1999-01-28,1.71,1273.75,1284.5,1259.0,1282.25,,1282.25,8.0,0.2105454545454544,0.0957798786912338,0.2590191590183036,0.13604088933953665,0.5311009376973769,-0.013062619660769714,0.0,0.09,286.6,0.6435,0.0022452896022330773,-0.16654545454545458,0.9992445631424256
159,1999-01-29,1.23,1284.0,1298.5,1271.5,1298.0,,1298.0,23.0,0.24399999999999983,0.09209133774904253,0.2536774615633065,0.1367334085168404,0.5271442785969873,-0.019789355470374304,0.0,-0.32,288.2,0.645,0.002238029146426093,-0.17363636363636367,0.9989186072140132
160,1999-02-01,0.08,1301.5,1302.0,1286.5,1299.0,,1299.0,13.0,0.2530909090909089,0.08606649205137579,0.24821531520432408,0.1373290276721596,0.5228733705486432,-0.02644274013999512,0.0,-0.77,290.9,0.6459999999999999,0.002220694396699897,-0.17509090909090913,0.9997423237038202
161,1999-02-02,-1.67,1286.5,1287.0,1264.75,1277.25,,1277.25,12.0,0.22672727272727258,0.052915394114827326,0.242135944240921,0.13845511767988927,0.5190461796006995,-0.03477429111885755,0.0,0.46,290.7,0.6485,0.0022308221534227727,-0.1354545454545455,0.9803850683047362
162,1999-02-03,1.0,1279.5,1293.25,1272.0,1290.0,,1290.0,22.0,0.23163636363636347,0.06734099596360703,0.23638896002585102,0.13904065279975059,0.5144702656253521,-0.04169234557365015,0.0,0.41,289.3,0.648,0.0022398893881783615,-0.1425454545454546,0.9748888221167661
163,1999-02-04,-1.69,1291.25,1293.5,1265.0,1268.25,,1268.25,18.0,0.2012727272727271,0.03465924263415622,0.2300579245912587,0.1401704754449309,0.5103988754811205,-0.05028302629860307,0.0,0.88,291.2,0.6579999999999999,0.0022596153846153842,-0.10727272727272731,0.9761744200277419
164,1999-02-05,-0.91,1264.75,1269.75,1248.5,1256.75,,1256.75,16.0,0.16399999999999984,0.01796655379583736,0.2213863631721326,0.13822174320106037,0.49782984957425336,-0.05505712322998815,0.0,1.46,290.5,0.6659999999999999,0.002292598967297762,-0.06272727272727276,0.9909356867897813
165,1999-02-08,-0.06,1251.5,1264.0,1249.5,1256.0,,1256.0,23.0,0.15181818181818166,0.00816932879766658,0.21252492023647337,0.13592353198856744,0.4843719842136083,-0.0593221437406615,0.0,2.5,291.3,0.6845,0.0023498111912118092,-0.006000000000000036,1.0462058433533368
166,1999-02-09,-1.85,1258.0,1258.0,1231.75,1232.75,,1232.75,12.0,0.1083636363636362,0.02774587877762026,0.2035846529784331,0.13145897043015892,0.4665025938387509,-0.059333287881884744,0.0,-1.78,289.2,0.6675,0.002308091286307054,-0.07236363636363641,1.040752867873316
167,1999-02-10,0.57,1230.25,1242.5,1228.25,1239.75,,1239.75,16.0,0.10472727272727256,0.029360797934582156,0.1961081438935805,0.12940869478720077,0.45492553346798204,-0.06270924568082104,0.0,-0.58,288.7,0.6625,0.002294769657083478,-0.06854545454545459,1.0384540115030294
168,1999-02-11,2.7,1240.0,1273.25,1239.5,1273.25,,1273.25,35.0,0.11127272727272709,0.024306313618663436,0.18865538876126786,0.12722730173141622,0.4431099922241003,-0.06579921470156458,0.0,-0.21,289.3,0.6625,0.0022900103698582784,-0.07054545454545458,1.0386216260770245
169,1999-02-12,-2.26,1271.25,1298.0,1241.5,1244.5,,1244.5,46.0,0.07727272727272709,0.05997963010748906,0.18189594687782665,0.12390531680745652,0.4297065804927397,-0.06591468673708639,0.0,-1.78,291.2,0.655,0.002249313186813187,-0.12781818181818186,1.0445479101986357
170,1999-02-16,1.0,1261.5,1267.5,1248.25,1257.0,,1257.0,27.0,0.09618181818181801,0.06680186362988642,0.17594942853244636,0.1213663994612924,0.41868222745503114,-0.06678337039013846,0.0,-3.24,287.4,0.6255,0.0021764091858037576,-0.15490909090909097,1.1049733912118407
171,1999-02-17,-1.73,1253.25,1264.0,1235.25,1235.25,,1235.25,34.0,0.03854545454545437,0.04929326122013924,0.1704647568165749,0.12012118734215527,0.41070713150088545,-0.06977761786773562,0.0,0.71,286.3,0.6275,0.002191756898358365,-0.14254545454545461,1.1108692261965123
172,1999-02-18,1.52,1242.25,1254.0,1236.0,1254.0,,1254.0,56.0,0.08109090909090891,0.019232973319822783,0.16328977586665971,0.11706054671187958,0.3974108692904189,-0.07083131755709945,0.0,-1.97,287.4,0.6175,0.0021485734168406405,-0.17527272727272736,1.1378795330129776
