Date,CapitalGrowth
5/24/2011,"$266,874.23 "
5/25/2011,"$266,874.23 "
5/26/2011,"$266,874.23 "
5/27/2011,"$266,874.23 "
5/31/2011,"$266,874.23 "
6/1/2011,"$266,874.23 "
6/2/2011,"$266,874.23 "
6/3/2011,"$266,874.23 "
6/6/2011,"$266,874.23 "
6/7/2011,"$266,874.23 "
6/8/2011,"$266,874.23 "
6/9/2011,"$266,874.23 "
6/10/2011,"$266,874.23 "
6/13/2011,"$266,874.23 "
6/14/2011,"$266,874.23 "
6/15/2011,"$266,874.23 "
6/16/2011,"$266,874.23 "
6/17/2011,"$266,874.23 "
6/20/2011,"$266,874.23 "
6/21/2011,"$266,874.23 "
6/22/2011,"$266,874.23 "
6/23/2011,"$266,874.23 "
6/24/2011,"$266,874.23 "
6/27/2011,"$266,874.23 "
6/28/2011,"$266,874.23 "
6/29/2011,"$266,874.23 "
6/30/2011,"$266,874.23 "
7/1/2011,"$255,984.47 "
7/5/2011,"$255,984.47 "
7/6/2011,"$255,984.47 "
7/7/2011,"$255,984.47 "
7/8/2011,"$255,984.47 "
7/11/2011,"$255,984.47 "
7/12/2011,"$255,984.47 "
7/13/2011,"$255,984.47 "
7/14/2011,"$255,984.47 "
7/15/2011,"$255,984.47 "
7/18/2011,"$255,984.47 "
7/19/2011,"$255,984.47 "
7/20/2011,"$255,984.47 "
7/21/2011,"$255,984.47 "
7/22/2011,"$255,984.47 "
7/25/2011,"$255,984.47 "
7/26/2011,"$255,984.47 "
7/27/2011,"$255,984.47 "
7/28/2011,"$255,984.47 "
7/29/2011,"$255,984.47 "
8/1/2011,"$255,984.47 "
8/2/2011,"$255,984.47 "
8/3/2011,"$255,984.47 "
8/4/2011,"$255,984.47 "
8/5/2011,"$255,984.47 "
8/8/2011,"$255,984.47 "
8/9/2011,"$269,993.57 "
8/10/2011,"$269,993.57 "
8/11/2011,"$269,993.57 "
8/12/2011,"$269,993.57 "
8/15/2011,"$269,993.57 "
8/16/2011,"$269,993.57 "
8/17/2011,"$269,993.57 "
8/18/2011,"$269,993.57 "
8/19/2011,"$269,993.57 "
8/22/2011,"$269,993.57 "
8/23/2011,"$269,993.57 "
8/24/2011,"$269,993.57 "
8/25/2011,"$269,993.57 "
8/26/2011,"$269,993.57 "
8/29/2011,"$269,993.57 "
8/30/2011,"$269,993.57 "
8/31/2011,"$269,993.57 "
9/1/2011,"$269,993.57 "
9/2/2011,"$269,993.57 "
9/6/2011,"$269,993.57 "
9/7/2011,"$269,993.57 "
9/8/2011,"$269,993.57 "
9/9/2011,"$269,993.57 "
9/12/2011,"$269,993.57 "
9/13/2011,"$269,993.57 "
9/14/2011,"$269,993.57 "
9/15/2011,"$269,993.57 "
9/16/2011,"$269,993.57 "
9/19/2011,"$269,993.57 "
9/20/2011,"$269,993.57 "
9/21/2011,"$269,993.57 "
9/22/2011,"$269,993.57 "
9/23/2011,"$269,993.57 "
9/26/2011,"$269,993.57 "
9/27/2011,"$269,993.57 "
9/28/2011,"$269,993.57 "
9/29/2011,"$269,993.57 "
9/30/2011,"$269,993.57 "
10/3/2011,"$269,993.57 "
10/4/2011,"$269,993.57 "
10/5/2011,"$269,993.57 "
10/6/2011,"$269,993.57 "
10/7/2011,"$269,993.57 "
10/11/2011,"$269,993.57 "
10/12/2011,"$269,993.57 "
10/13/2011,"$269,993.57 "
10/14/2011,"$269,993.57 "
10/17/2011,"$269,993.57 "
10/18/2011,"$269,993.57 "
10/19/2011,"$269,993.57 "
10/20/2011,"$269,993.57 "
10/21/2011,"$269,993.57 "
10/24/2011,"$269,993.57 "
10/25/2011,"$269,993.57 "
10/26/2011,"$269,993.57 "
10/27/2011,"$260,475.59 "
10/28/2011,"$260,475.59 "
10/31/2011,"$260,475.59 "
11/1/2011,"$260,475.59 "
11/2/2011,"$260,475.59 "
11/3/2011,"$260,475.59 "
11/4/2011,"$260,475.59 "
11/7/2011,"$260,475.59 "
11/8/2011,"$260,475.59 "
11/9/2011,"$260,475.59 "
11/10/2011,"$260,475.59 "
11/14/2011,"$260,475.59 "
11/15/2011,"$260,475.59 "
11/16/2011,"$260,475.59 "
11/17/2011,"$260,475.59 "
11/18/2011,"$260,475.59 "
11/21/2011,"$260,475.59 "
11/22/2011,"$260,475.59 "
11/23/2011,"$260,475.59 "
11/25/2011,"$260,475.59 "
11/28/2011,"$260,475.59 "
11/29/2011,"$260,475.59 "
11/30/2011,"$260,475.59 "
12/1/2011,"$260,475.59 "
12/2/2011,"$260,475.59 "
12/5/2011,"$260,475.59 "
12/6/2011,"$260,475.59 "
12/7/2011,"$260,475.59 "
12/8/2011,"$260,475.59 "
12/9/2011,"$260,475.59 "
12/12/2011,"$260,475.59 "
12/13/2011,"$260,475.59 "
12/14/2011,"$260,475.59 "
12/15/2011,"$260,475.59 "
12/16/2011,"$260,475.59 "
12/19/2011,"$260,475.59 "
12/20/2011,"$260,475.59 "
12/21/2011,"$260,475.59 "
12/22/2011,"$260,475.59 "
12/23/2011,"$260,475.59 "
12/27/2011,"$260,475.59 "
12/28/2011,"$260,475.59 "
12/29/2011,"$260,475.59 "
12/30/2011,"$260,475.59 "
1/3/2012,"$260,475.59 "
1/4/2012,"$260,475.59 "
1/5/2012,"$260,475.59 "
1/6/2012,"$260,475.59 "
1/9/2012,"$260,475.59 "
1/10/2012,"$260,475.59 "
1/11/2012,"$260,475.59 "
1/12/2012,"$260,475.59 "
1/13/2012,"$260,475.59 "
1/17/2012,"$260,475.59 "
1/18/2012,"$260,475.59 "
1/19/2012,"$260,475.59 "
1/20/2012,"$273,360.56 "
1/23/2012,"$273,360.56 "
1/24/2012,"$273,360.56 "
1/25/2012,"$273,360.56 "
1/26/2012,"$273,360.56 "
1/27/2012,"$273,360.56 "
1/30/2012,"$273,360.56 "
1/31/2012,"$273,360.56 "
2/1/2012,"$273,360.56 "
2/2/2012,"$273,360.56 "
2/3/2012,"$273,360.56 "
2/6/2012,"$273,360.56 "
2/7/2012,"$273,360.56 "
2/8/2012,"$273,360.56 "
2/9/2012,"$273,360.56 "
2/10/2012,"$273,360.56 "
2/13/2012,"$273,360.56 "
2/14/2012,"$273,360.56 "
2/15/2012,"$273,360.56 "
2/16/2012,"$273,360.56 "
2/17/2012,"$273,360.56 "
2/21/2012,"$273,360.56 "
2/22/2012,"$273,360.56 "
2/23/2012,"$273,360.56 "
2/24/2012,"$273,360.56 "
2/27/2012,"$273,360.56 "
2/28/2012,"$273,360.56 "
2/29/2012,"$273,360.56 "
3/1/2012,"$273,360.56 "
3/2/2012,"$273,360.56 "
3/5/2012,"$273,360.56 "
3/6/2012,"$267,986.50 "
3/7/2012,"$267,986.50 "
3/8/2012,"$267,986.50 "
3/9/2012,"$267,986.50 "
3/12/2012,"$267,986.50 "
3/13/2012,"$267,986.50 "
3/14/2012,"$267,986.50 "
3/15/2012,"$267,986.50 "
3/16/2012,"$267,986.50 "
3/19/2012,"$267,986.50 "
3/20/2012,"$267,986.50 "
3/21/2012,"$267,986.50 "
3/22/2012,"$267,986.50 "
3/23/2012,"$267,986.50 "
3/26/2012,"$267,986.50 "
3/27/2012,"$267,986.50 "
3/28/2012,"$267,986.50 "
3/29/2012,"$267,986.50 "
3/30/2012,"$267,986.50 "
4/2/2012,"$267,986.50 "
4/3/2012,"$267,986.50 "
4/4/2012,"$267,986.50 "
4/5/2012,"$267,986.50 "
4/9/2012,"$267,986.50 "
4/10/2012,"$267,986.50 "
4/11/2012,"$267,986.50 "
4/12/2012,"$267,986.50 "
4/13/2012,"$267,986.50 "
4/16/2012,"$267,986.50 "
4/17/2012,"$267,986.50 "
4/18/2012,"$267,986.50 "
4/19/2012,"$267,986.50 "
4/20/2012,"$267,986.50 "
4/23/2012,"$267,986.50 "
4/24/2012,"$267,986.50 "
4/25/2012,"$267,986.50 "
4/26/2012,"$267,986.50 "
4/27/2012,"$267,986.50 "
4/30/2012,"$267,986.50 "
5/1/2012,"$267,986.50 "
5/2/2012,"$267,986.50 "
5/3/2012,"$267,986.50 "
5/4/2012,"$267,986.50 "
5/7/2012,"$267,986.50 "
5/8/2012,"$267,986.50 "
5/9/2012,"$267,986.50 "
5/10/2012,"$267,986.50 "
5/11/2012,"$267,986.50 "
5/14/2012,"$267,986.50 "
5/15/2012,"$267,986.50 "
5/16/2012,"$267,986.50 "
5/17/2012,"$267,986.50 "
5/18/2012,"$267,986.50 "
5/21/2012,"$267,986.50 "
5/22/2012,"$267,986.50 "
5/23/2012,"$267,986.50 "
5/24/2012,"$267,986.50 "
5/25/2012,"$267,986.50 "
5/29/2012,"$267,986.50 "
5/30/2012,"$267,986.50 "
5/31/2012,"$267,986.50 "
6/1/2012,"$267,986.50 "
6/4/2012,"$267,986.50 "
6/5/2012,"$267,986.50 "
6/6/2012,"$267,986.50 "
6/7/2012,"$267,986.50 "
6/8/2012,"$267,986.50 "
6/11/2012,"$267,986.50 "
6/12/2012,"$267,986.50 "
6/13/2012,"$267,986.50 "
6/14/2012,"$267,986.50 "
6/15/2012,"$267,986.50 "
6/18/2012,"$267,986.50 "
6/19/2012,"$267,986.50 "
6/20/2012,"$267,986.50 "
6/21/2012,"$267,986.50 "
6/22/2012,"$267,986.50 "
6/25/2012,"$267,986.50 "
6/26/2012,"$267,986.50 "
6/27/2012,"$267,986.50 "
6/28/2012,"$267,986.50 "
6/29/2012,"$267,986.50 "
7/2/2012,"$267,986.50 "
7/3/2012,"$267,986.50 "
7/5/2012,"$267,986.50 "
7/6/2012,"$267,986.50 "
7/9/2012,"$267,986.50 "
7/10/2012,"$267,986.50 "
7/11/2012,"$267,986.50 "
7/12/2012,"$267,986.50 "
7/13/2012,"$267,986.50 "
7/16/2012,"$267,986.50 "
7/17/2012,"$267,986.50 "
7/18/2012,"$267,986.50 "
7/19/2012,"$267,986.50 "
7/20/2012,"$267,986.50 "
7/23/2012,"$267,986.50 "
7/24/2012,"$267,986.50 "
7/25/2012,"$267,986.50 "
7/26/2012,"$267,986.50 "
7/27/2012,"$255,030.41 "
7/30/2012,"$255,030.41 "
7/31/2012,"$255,030.41 "
8/1/2012,"$255,030.41 "
8/2/2012,"$255,030.41 "
8/3/2012,"$255,030.41 "
8/6/2012,"$255,030.41 "
8/7/2012,"$255,030.41 "
8/8/2012,"$255,030.41 "
8/9/2012,"$255,030.41 "
8/10/2012,"$255,030.41 "
8/13/2012,"$255,030.41 "
8/14/2012,"$255,030.41 "
8/15/2012,"$255,030.41 "
8/16/2012,"$255,030.41 "
8/17/2012,"$255,030.41 "
8/20/2012,"$258,009.21 "
8/21/2012,"$258,009.21 "
8/22/2012,"$258,009.21 "
8/23/2012,"$258,009.21 "
8/24/2012,"$258,009.21 "
8/27/2012,"$258,009.21 "
8/28/2012,"$258,009.21 "
8/29/2012,"$258,009.21 "
8/30/2012,"$258,009.21 "
8/31/2012,"$258,009.21 "
9/4/2012,"$258,009.21 "
9/5/2012,"$258,009.21 "
9/6/2012,"$258,009.21 "
9/7/2012,"$258,009.21 "
9/10/2012,"$258,009.21 "
9/11/2012,"$258,009.21 "
9/12/2012,"$258,009.21 "
9/13/2012,"$258,009.21 "
9/14/2012,"$258,009.21 "
9/17/2012,"$258,009.21 "
9/18/2012,"$258,009.21 "
9/19/2012,"$258,009.21 "
9/20/2012,"$258,009.21 "
9/21/2012,"$258,009.21 "
9/24/2012,"$258,009.21 "
9/25/2012,"$258,009.21 "
9/26/2012,"$258,009.21 "
9/27/2012,"$258,009.21 "
9/28/2012,"$258,009.21 "
10/1/2012,"$258,009.21 "
10/2/2012,"$258,009.21 "
10/3/2012,"$258,009.21 "
10/4/2012,"$258,009.21 "
10/5/2012,"$258,009.21 "
10/9/2012,"$258,009.21 "
10/10/2012,"$258,009.21 "
10/11/2012,"$258,009.21 "
10/12/2012,"$258,009.21 "
10/15/2012,"$258,009.21 "
10/16/2012,"$258,009.21 "
10/17/2012,"$258,009.21 "
10/18/2012,"$258,009.21 "
10/19/2012,"$258,009.21 "
10/22/2012,"$258,009.21 "
10/23/2012,"$257,594.55 "
10/24/2012,"$257,594.55 "
10/25/2012,"$257,594.55 "
10/26/2012,"$257,594.55 "
10/29/2012,"$257,594.55 "
10/31/2012,"$257,594.55 "
11/1/2012,"$257,594.55 "
11/2/2012,"$257,594.55 "
11/5/2012,"$257,594.55 "
11/6/2012,"$257,594.55 "
11/7/2012,"$257,594.55 "
11/8/2012,"$257,594.55 "
11/9/2012,"$257,594.55 "
11/13/2012,"$257,594.55 "
11/14/2012,"$257,594.55 "
11/15/2012,"$257,594.55 "
11/16/2012,"$257,594.55 "
11/19/2012,"$257,594.55 "
11/20/2012,"$257,594.55 "
11/21/2012,"$257,594.55 "
11/23/2012,"$257,594.55 "
11/26/2012,"$257,594.55 "
11/27/2012,"$257,594.55 "
11/28/2012,"$257,594.55 "
11/29/2012,"$257,594.55 "
11/30/2012,"$257,594.55 "
12/3/2012,"$257,594.55 "
12/4/2012,"$257,594.55 "
12/5/2012,"$257,594.55 "
12/6/2012,"$257,594.55 "
12/7/2012,"$257,594.55 "
12/10/2012,"$257,594.55 "
12/11/2012,"$257,594.55 "
12/12/2012,"$257,594.55 "
12/13/2012,"$257,594.55 "
12/14/2012,"$257,594.55 "
12/17/2012,"$257,594.55 "
12/18/2012,"$257,594.55 "
12/19/2012,"$257,594.55 "
12/20/2012,"$257,594.55 "
12/21/2012,"$257,594.55 "
12/24/2012,"$257,594.55 "
12/26/2012,"$257,594.55 "
12/27/2012,"$259,067.31 "
12/28/2012,"$259,067.31 "
12/31/2012,"$259,067.31 "
1/2/2013,"$259,067.31 "
1/3/2013,"$259,067.31 "
1/4/2013,"$259,067.31 "
1/7/2013,"$259,067.31 "
1/8/2013,"$259,067.31 "
1/9/2013,"$259,067.31 "
1/10/2013,"$259,067.31 "
1/11/2013,"$259,067.31 "
1/14/2013,"$259,067.31 "
1/15/2013,"$259,067.31 "
1/16/2013,"$259,067.31 "
1/17/2013,"$259,067.31 "
1/18/2013,"$259,067.31 "
1/22/2013,"$259,067.31 "
1/23/2013,"$259,067.31 "
1/24/2013,"$259,067.31 "
1/25/2013,"$259,067.31 "
1/28/2013,"$259,067.31 "
1/29/2013,"$259,067.31 "
1/30/2013,"$259,067.31 "
1/31/2013,"$259,067.31 "
2/1/2013,"$259,067.31 "
2/4/2013,"$259,067.31 "
2/5/2013,"$259,067.31 "
2/6/2013,"$259,067.31 "
2/7/2013,"$259,067.31 "
2/8/2013,"$259,067.31 "
2/11/2013,"$259,067.31 "
2/12/2013,"$259,067.31 "
2/13/2013,"$259,067.31 "
2/14/2013,"$259,067.31 "
2/15/2013,"$259,067.31 "
2/19/2013,"$259,067.31 "
2/20/2013,"$259,067.31 "
2/21/2013,"$259,067.31 "
2/22/2013,"$259,067.31 "
2/25/2013,"$259,067.31 "
2/26/2013,"$259,067.31 "
2/27/2013,"$259,067.31 "
2/28/2013,"$259,067.31 "
3/1/2013,"$259,067.31 "
3/4/2013,"$259,067.31 "
3/5/2013,"$259,067.31 "
3/6/2013,"$259,067.31 "
3/7/2013,"$259,067.31 "
3/8/2013,"$259,067.31 "
3/11/2013,"$259,067.31 "
3/12/2013,"$259,067.31 "
3/13/2013,"$259,067.31 "
3/14/2013,"$259,067.31 "
3/15/2013,"$259,067.31 "
3/18/2013,"$259,067.31 "
3/19/2013,"$259,067.31 "
3/20/2013,"$259,067.31 "
3/21/2013,"$239,506.29 "
3/22/2013,"$239,506.29 "
3/25/2013,"$239,506.29 "
3/26/2013,"$239,506.29 "
3/27/2013,"$239,506.29 "
3/28/2013,"$239,506.29 "
4/1/2013,"$239,506.29 "
4/2/2013,"$239,506.29 "
4/3/2013,"$239,506.29 "
4/4/2013,"$239,506.29 "
4/5/2013,"$239,506.29 "
4/8/2013,"$239,506.29 "
4/9/2013,"$239,506.29 "
4/10/2013,"$239,506.29 "
4/11/2013,"$239,506.29 "
4/12/2013,"$239,506.29 "
4/15/2013,"$239,506.29 "
4/16/2013,"$239,506.29 "
4/17/2013,"$239,506.29 "
4/18/2013,"$239,506.29 "
4/19/2013,"$239,506.29 "
4/22/2013,"$239,506.29 "
4/23/2013,"$239,506.29 "
4/24/2013,"$239,506.29 "
4/25/2013,"$239,506.29 "
4/26/2013,"$239,506.29 "
4/29/2013,"$239,506.29 "
4/30/2013,"$239,506.29 "
5/1/2013,"$239,506.29 "
5/2/2013,"$239,506.29 "
5/3/2013,"$239,506.29 "
5/6/2013,"$239,506.29 "
5/7/2013,"$239,506.29 "
5/8/2013,"$239,506.29 "
5/9/2013,"$239,506.29 "
5/10/2013,"$239,506.29 "
5/13/2013,"$239,506.29 "
5/14/2013,"$239,506.29 "
5/15/2013,"$239,506.29 "
5/16/2013,"$239,506.29 "
5/17/2013,"$239,506.29 "
5/20/2013,"$239,506.29 "
5/21/2013,"$239,506.29 "
5/22/2013,"$239,506.29 "
5/23/2013,"$239,506.29 "
5/24/2013,"$239,506.29 "
5/28/2013,"$239,506.29 "
5/29/2013,"$239,506.29 "
5/30/2013,"$239,506.29 "
5/31/2013,"$239,506.29 "
6/3/2013,"$239,506.29 "
6/4/2013,"$239,506.29 "
6/5/2013,"$239,506.29 "
6/6/2013,"$239,506.29 "
6/7/2013,"$239,506.29 "
6/10/2013,"$239,506.29 "
6/11/2013,"$239,506.29 "
6/12/2013,"$239,506.29 "
6/13/2013,"$239,506.29 "
6/14/2013,"$245,965.05 "
6/17/2013,"$245,965.05 "
6/18/2013,"$245,965.05 "
6/19/2013,"$245,965.05 "
6/20/2013,"$245,965.05 "
6/21/2013,"$245,965.05 "
6/24/2013,"$245,965.05 "
6/25/2013,"$245,965.05 "
6/26/2013,"$245,965.05 "
6/27/2013,"$245,965.05 "
6/28/2013,"$245,965.05 "
7/1/2013,"$245,965.05 "
7/2/2013,"$245,965.05 "
7/3/2013,"$245,965.05 "
7/5/2013,"$245,965.05 "
7/8/2013,"$245,965.05 "
7/9/2013,"$245,965.05 "
7/10/2013,"$245,965.05 "
7/11/2013,"$245,965.05 "
7/12/2013,"$245,965.05 "
7/15/2013,"$245,965.05 "
7/16/2013,"$245,965.05 "
7/17/2013,"$245,965.05 "
7/18/2013,"$245,965.05 "
7/19/2013,"$245,965.05 "
7/22/2013,"$245,965.05 "
7/23/2013,"$245,965.05 "
7/24/2013,"$245,965.05 "
7/25/2013,"$245,965.05 "
7/26/2013,"$245,965.05 "
7/29/2013,"$245,965.05 "
7/30/2013,"$245,965.05 "
7/31/2013,"$245,965.05 "
8/1/2013,"$245,965.05 "
8/2/2013,"$245,965.05 "
8/5/2013,"$245,965.05 "
8/6/2013,"$245,965.05 "
8/7/2013,"$245,965.05 "
8/8/2013,"$245,965.05 "
8/9/2013,"$245,965.05 "
8/12/2013,"$245,965.05 "
8/13/2013,"$245,965.05 "
8/14/2013,"$245,965.05 "
8/15/2013,"$245,965.05 "
8/16/2013,"$245,965.05 "
8/19/2013,"$245,965.05 "
8/20/2013,"$245,965.05 "
8/21/2013,"$245,965.05 "
8/22/2013,"$245,965.05 "
8/23/2013,"$245,965.05 "
8/26/2013,"$245,965.05 "
8/27/2013,"$245,965.05 "
8/28/2013,"$245,965.05 "
8/29/2013,"$245,965.05 "
9/3/2013,"$245,965.05 "
9/4/2013,"$246,189.13 "
9/5/2013,"$246,189.13 "
9/6/2013,"$246,189.13 "
9/9/2013,"$246,189.13 "
9/10/2013,"$246,189.13 "
9/11/2013,"$246,189.13 "
9/12/2013,"$246,189.13 "
9/13/2013,"$246,189.13 "
9/16/2013,"$246,189.13 "
9/17/2013,"$246,189.13 "
9/18/2013,"$246,189.13 "
9/19/2013,"$246,189.13 "
9/20/2013,"$246,189.13 "
9/23/2013,"$246,189.13 "
9/24/2013,"$246,189.13 "
9/25/2013,"$246,189.13 "
9/26/2013,"$246,189.13 "
9/27/2013,"$246,189.13 "
9/30/2013,"$246,189.13 "
10/1/2013,"$246,189.13 "
10/2/2013,"$246,189.13 "
10/3/2013,"$246,189.13 "
10/4/2013,"$246,189.13 "
10/7/2013,"$246,189.13 "
10/8/2013,"$246,189.13 "
10/9/2013,"$246,189.13 "
10/10/2013,"$246,189.13 "
10/11/2013,"$246,189.13 "
10/15/2013,"$246,189.13 "
10/16/2013,"$246,189.13 "
10/17/2013,"$246,189.13 "
10/18/2013,"$246,189.13 "
10/21/2013,"$246,189.13 "
10/22/2013,"$246,189.13 "
10/23/2013,"$246,189.13 "
10/24/2013,"$246,189.13 "
10/25/2013,"$246,189.13 "
10/28/2013,"$246,189.13 "
10/29/2013,"$246,189.13 "
10/30/2013,"$246,189.13 "
10/31/2013,"$246,189.13 "
11/1/2013,"$246,189.13 "
11/4/2013,"$246,189.13 "
11/5/2013,"$246,189.13 "
11/6/2013,"$246,189.13 "
11/7/2013,"$246,189.13 "
11/8/2013,"$246,189.13 "
11/12/2013,"$246,189.13 "
11/13/2013,"$246,189.13 "
11/14/2013,"$246,189.13 "
11/15/2013,"$246,189.13 "
11/18/2013,"$246,189.13 "
11/19/2013,"$246,189.13 "
11/20/2013,"$246,189.13 "
11/21/2013,"$246,189.13 "
11/22/2013,"$246,189.13 "
11/25/2013,"$246,189.13 "
11/26/2013,"$246,189.13 "
11/27/2013,"$246,189.13 "
11/29/2013,"$246,189.13 "
12/2/2013,"$246,189.13 "
12/3/2013,"$246,189.13 "
12/4/2013,"$246,189.13 "
12/5/2013,"$246,189.13 "
12/6/2013,"$246,189.13 "
12/9/2013,"$246,189.13 "
12/10/2013,"$246,189.13 "
12/11/2013,"$246,189.13 "
12/12/2013,"$246,189.13 "
12/13/2013,"$246,189.13 "
12/16/2013,"$246,189.13 "
12/17/2013,"$246,189.13 "
12/18/2013,"$246,189.13 "
12/19/2013,"$246,189.13 "
12/20/2013,"$246,189.13 "
12/23/2013,"$246,189.13 "
12/24/2013,"$246,189.13 "
12/26/2013,"$246,189.13 "
12/27/2013,"$246,189.13 "
12/30/2013,"$246,189.13 "
12/31/2013,"$246,189.13 "
1/2/2014,"$246,189.13 "
1/3/2014,"$246,189.13 "
1/6/2014,"$246,189.13 "
1/7/2014,"$246,189.13 "
1/8/2014,"$246,189.13 "
1/9/2014,"$246,189.13 "
1/10/2014,"$246,189.13 "
1/13/2014,"$246,189.13 "
1/14/2014,"$246,189.13 "
1/15/2014,"$246,189.13 "
1/16/2014,"$246,189.13 "
1/17/2014,"$246,189.13 "
1/21/2014,"$269,107.53 "
1/22/2014,"$269,107.53 "
1/23/2014,"$269,107.53 "
1/24/2014,"$269,107.53 "
1/27/2014,"$269,107.53 "
1/28/2014,"$269,107.53 "
1/29/2014,"$269,107.53 "
1/30/2014,"$269,107.53 "
1/31/2014,"$269,107.53 "
2/3/2014,"$269,107.53 "
2/4/2014,"$269,107.53 "
2/5/2014,"$269,107.53 "
2/6/2014,"$269,107.53 "
2/7/2014,"$269,107.53 "
2/10/2014,"$269,107.53 "
2/11/2014,"$269,107.53 "
2/12/2014,"$269,107.53 "
2/13/2014,"$269,107.53 "
2/14/2014,"$269,107.53 "
2/18/2014,"$269,107.53 "
2/19/2014,"$269,107.53 "
2/20/2014,"$269,107.53 "
2/21/2014,"$269,107.53 "
2/24/2014,"$269,107.53 "
2/25/2014,"$269,107.53 "
2/26/2014,"$269,107.53 "
2/27/2014,"$269,107.53 "
2/28/2014,"$269,107.53 "
3/3/2014,"$269,107.53 "
3/4/2014,"$269,107.53 "
3/5/2014,"$269,107.53 "
3/6/2014,"$269,107.53 "
3/7/2014,"$269,107.53 "
3/10/2014,"$269,107.53 "
3/11/2014,"$269,107.53 "
3/12/2014,"$269,107.53 "
3/13/2014,"$269,107.53 "
3/14/2014,"$269,107.53 "
3/17/2014,"$269,107.53 "
3/18/2014,"$269,107.53 "
3/19/2014,"$269,107.53 "
3/20/2014,"$269,107.53 "
3/21/2014,"$269,107.53 "
3/24/2014,"$269,107.53 "
3/25/2014,"$269,107.53 "
3/26/2014,"$269,107.53 "
3/27/2014,"$269,107.53 "
3/28/2014,"$269,107.53 "
3/31/2014,"$281,575.69 "
4/1/2014,"$281,575.69 "
4/2/2014,"$281,575.69 "
4/3/2014,"$281,575.69 "
4/4/2014,"$281,575.69 "
4/7/2014,"$281,575.69 "
4/8/2014,"$281,575.69 "
4/9/2014,"$281,575.69 "
4/10/2014,"$281,575.69 "
4/11/2014,"$281,575.69 "
4/14/2014,"$281,575.69 "
4/15/2014,"$281,575.69 "
4/16/2014,"$281,575.69 "
4/17/2014,"$281,575.69 "
4/21/2014,"$281,575.69 "
4/22/2014,"$281,575.69 "
4/23/2014,"$281,575.69 "
4/24/2014,"$281,575.69 "
4/25/2014,"$281,575.69 "
4/28/2014,"$281,575.69 "
4/29/2014,"$281,575.69 "
4/30/2014,"$281,575.69 "
5/1/2014,"$281,575.69 "
5/2/2014,"$281,575.69 "
5/5/2014,"$281,575.69 "
5/6/2014,"$281,575.69 "
5/7/2014,"$281,575.69 "
5/8/2014,"$281,575.69 "
5/9/2014,"$281,575.69 "
5/12/2014,"$281,575.69 "
5/13/2014,"$281,575.69 "
5/14/2014,"$281,575.69 "
5/15/2014,"$281,575.69 "
5/16/2014,"$281,575.69 "
5/19/2014,"$281,575.69 "
5/20/2014,"$281,575.69 "
5/21/2014,"$281,575.69 "
5/22/2014,"$281,575.69 "
5/23/2014,"$281,575.69 "
5/27/2014,"$281,575.69 "
5/28/2014,"$281,575.69 "
5/29/2014,"$281,575.69 "
5/30/2014,"$281,575.69 "
6/2/2014,"$281,575.69 "
6/3/2014,"$281,575.69 "
6/4/2014,"$281,575.69 "
6/5/2014,"$281,575.69 "
6/6/2014,"$281,575.69 "
6/9/2014,"$263,349.90 "
6/10/2014,"$263,349.90 "
6/11/2014,"$263,349.90 "
6/12/2014,"$263,349.90 "
6/13/2014,"$263,349.90 "
6/16/2014,"$263,349.90 "
6/17/2014,"$263,349.90 "
6/18/2014,"$263,349.90 "
6/19/2014,"$263,349.90 "
6/20/2014,"$263,349.90 "
6/23/2014,"$263,349.90 "
6/24/2014,"$263,349.90 "
6/25/2014,"$263,349.90 "
6/26/2014,"$263,349.90 "
6/27/2014,"$263,349.90 "
6/30/2014,"$263,349.90 "
7/1/2014,"$263,349.90 "
7/2/2014,"$263,349.90 "
7/3/2014,"$263,349.90 "
7/7/2014,"$263,349.90 "
7/8/2014,"$263,349.90 "
7/9/2014,"$263,349.90 "
7/10/2014,"$263,349.90 "
7/11/2014,"$263,349.90 "
7/14/2014,"$263,349.90 "
7/15/2014,"$263,349.90 "
7/16/2014,"$263,349.90 "
7/17/2014,"$263,349.90 "
7/18/2014,"$263,349.90 "
7/21/2014,"$263,349.90 "
7/22/2014,"$263,349.90 "
7/23/2014,"$263,349.90 "
7/24/2014,"$263,349.90 "
7/25/2014,"$263,349.90 "
7/28/2014,"$263,349.90 "
7/29/2014,"$263,349.90 "
7/30/2014,"$263,349.90 "
7/31/2014,"$263,349.90 "
8/1/2014,"$263,349.90 "
8/4/2014,"$263,349.90 "
8/5/2014,"$263,349.90 "
8/6/2014,"$263,349.90 "
8/7/2014,"$263,349.90 "
8/8/2014,"$263,349.90 "
8/11/2014,"$263,349.90 "
8/12/2014,"$263,349.90 "
8/13/2014,"$263,349.90 "
8/14/2014,"$263,349.90 "
8/15/2014,"$263,349.90 "
8/18/2014,"$263,349.90 "
8/19/2014,"$263,349.90 "
8/20/2014,"$263,349.90 "
8/21/2014,"$263,349.90 "
8/22/2014,"$263,349.90 "
8/25/2014,"$263,349.90 "
8/26/2014,"$263,349.90 "
8/27/2014,"$263,349.90 "
8/28/2014,"$263,349.90 "
8/29/2014,"$263,349.90 "
9/2/2014,"$263,349.90 "
9/3/2014,"$263,349.90 "
9/4/2014,"$263,349.90 "
9/5/2014,"$263,349.90 "
9/8/2014,"$263,349.90 "
